"Cluster 1","Cluster 2","Cluster 3","Cluster 4"
0.455784070161234,0.263998280523514,0.203840772392048,0.0763768769232035
0.359295644114538,0.317953368181735,0.241063900516616,0.0816870871871108
0.128615980840031,0.230395842368596,0.0587261561324757,0.582262020658897
0.568099814365119,0.197830793261172,0.178546869488575,0.0555225228851341
0.543939698924098,0.24593629318748,0.128284667436741,0.0818393404516813
0.448035039636519,0.2651751118997,0.221434852015472,0.0653549964483087
0.354624867491683,0.365431565968186,0.109028625381484,0.170914941158647
0.627673416469275,0.196274585609841,0.139006538571125,0.0370454593497598
0.453614842385229,0.201428852940192,0.23808530845984,0.106870996214738
0.0547046922756973,0.131627344954945,0.0290310606801686,0.784636902089189
0.47149342534712,0.177864668130975,0.266855255792427,0.0837866507294781
0.693845459282719,0.0660181760475317,0.221474503056978,0.0186618616127713
0.0688609735989303,0.201727625260444,0.0316498621118949,0.697761539028731
0.0986467300958977,0.336880526329984,0.0388724732407163,0.525600270333402
0.0447552818070376,0.137590270225848,0.0195998037565377,0.798054644210577
0.308417839939017,0.305724034339876,0.16178856613449,0.224069559586616
0.148716452710296,0.329431610568631,0.056111763801923,0.46574017291915
0.083812910110017,0.164667720358594,0.0447424677950599,0.706776901736329
0.359637926066814,0.380309140679669,0.0965649496433981,0.163487983610119
0.194624279768496,0.493336551851532,0.0951555262901768,0.216883642089796
0.312490223641127,0.318857347335222,0.140435839674544,0.228216589349108
0.265342690674774,0.494751825242632,0.0874018575830345,0.152503626499559
0.185849456412963,0.407392823560916,0.0782688527276313,0.328488867298489
0.37991686631117,0.284048968790892,0.241607365573953,0.0944267993239854
0.203731040059095,0.27893526023899,0.126352509570691,0.390981190131224
0.0612823139505728,0.196903210604053,0.0281937703201155,0.713620705125259
0.288378958658265,0.547528466528689,0.060622998883436,0.103469575929611
0.277659070627853,0.500803880031127,0.103357475568442,0.118179573772579
0.270418198033999,0.551940387291372,0.102275599114985,0.075365815559644
0.398338098346585,0.272097306889838,0.169893714148467,0.15967088061511
0.340139539449125,0.271324545281192,0.181801159958302,0.206734755311381
0.114689746883262,0.493304194087914,0.0519409554511315,0.340065103577693
0.338061386257096,0.261969296158134,0.242622070813378,0.157347246771392
0.376716678237456,0.371422094405002,0.179105775469312,0.0727554518882302
0.484526595121571,0.180980095967735,0.274672072615097,0.0598212362955968
0.325388142287686,0.318834224076159,0.224098013183385,0.13167962045277
0.303738572434248,0.250030030176646,0.219246711921723,0.226984685467383
0.111996331978518,0.604102965836888,0.0391270741276807,0.244773628056913
0.322162561645018,0.319430558788276,0.244666379339959,0.113740500226748
